Employee ID,Employee Name,Date,Active Start Time ( AM ),Active Screen Time ( in hours ),Active Collaboration Time ( in hours ),Social Time ( in hours ),Percentage of Task Closed,Role,Rating
19,Megan Anderson,2023-01-15,09:05,2.4,1.72,0.84,96,Designer,2
19,Megan Anderson,2023-01-16,08:11,5.78,1.55,0.54,65,Designer,3
19,Megan Anderson,2023-01-17,08:04,2.0799999999999996,1.43,0.49,89,Designer,2
19,Megan Anderson,2023-01-18,09:04,5.06,1.58,0.12,80,Designer,4
19,Megan Anderson,2023-01-19,08:19,2.01,1.99,1.02,71,Designer,2
19,Megan Anderson,2023-01-20,08:18,3.88,1.83,1.92,75,Designer,2
19,Megan Anderson,2023-01-21,09:21,4.41,1.21,1.62,83,Designer,2
19,Megan Anderson,2023-01-22,09:45,3.6,1.15,1.79,69,Designer,2
19,Megan Anderson,2023-01-23,08:22,2.37,1.54,0.09,100,Designer,1
19,Megan Anderson,2023-01-24,08:36,1.33,1.17,1.56,67,Designer,1
19,Megan Anderson,2023-01-25,09:48,1.97,1.72,0.31,60,Designer,4
19,Megan Anderson,2023-01-26,08:07,2.04,1.46,1.88,91,Designer,3
19,Megan Anderson,2023-01-27,09:06,4.99,1.11,1.57,79,Designer,3
19,Megan Anderson,2023-01-28,09:44,5.21,1.17,0.61,60,Designer,2
19,Megan Anderson,2023-01-29,08:08,1.1200000000000003,1.22,1.66,91,Designer,2
19,Megan Anderson,2023-01-30,08:52,5.32,1.16,1.65,68,Designer,2
19,Megan Anderson,2023-01-31,08:22,3.48,1.27,0.13,97,Designer,1
19,Megan Anderson,2023-02-01,08:48,1.1,1.75,1.57,62,Designer,2
19,Megan Anderson,2023-02-02,08:28,4.83,1.41,1.06,75,Designer,2
19,Megan Anderson,2023-02-03,09:48,1.8399999999999999,1.09,1.07,68,Designer,4
19,Megan Anderson,2023-02-04,08:39,4.56,1.38,0.35,92,Designer,1
19,Megan Anderson,2023-02-05,09:02,5.32,1.66,1.05,82,Designer,1
19,Megan Anderson,2023-02-06,09:22,2.09,1.68,1.93,98,Designer,2
19,Megan Anderson,2023-02-07,09:26,4.32,1.8,1.42,100,Designer,3
19,Megan Anderson,2023-02-08,08:10,5.43,1.51,1.96,92,Designer,3
19,Megan Anderson,2023-02-09,09:31,3.58,1.81,1.61,81,Designer,1
19,Megan Anderson,2023-02-10,09:19,5.07,1.98,0.01,68,Designer,1
19,Megan Anderson,2023-02-11,09:38,3.59,1.78,0.13,69,Designer,1
19,Megan Anderson,2023-02-12,08:48,2.62,1.18,0.2,94,Designer,4
19,Megan Anderson,2023-02-13,08:42,2.03,1.97,1.5,82,Designer,3
19,Megan Anderson,2023-02-14,09:05,3.99,1.86,0.56,87,Designer,3
19,Megan Anderson,2023-02-15,09:30,5.67,1.06,0.38,97,Designer,4
19,Megan Anderson,2023-02-16,09:21,2.83,1.26,0.38,77,Designer,4
19,Megan Anderson,2023-02-17,09:20,2.0,1.94,1.82,92,Designer,1
19,Megan Anderson,2023-02-18,08:50,1.34,1.95,0.76,76,Designer,4
19,Megan Anderson,2023-02-19,08:50,5.34,1.83,1.62,68,Designer,1
19,Megan Anderson,2023-02-20,09:30,5.27,1.68,0.57,90,Designer,2
19,Megan Anderson,2023-02-21,09:34,4.56,1.11,1.94,92,Designer,1
19,Megan Anderson,2023-02-22,09:26,2.99,1.58,0.27,99,Designer,4
19,Megan Anderson,2023-02-23,08:22,2.78,1.98,0.41,95,Designer,4
19,Megan Anderson,2023-02-24,08:12,4.32,1.14,0.15,92,Designer,2
19,Megan Anderson,2023-02-25,09:53,4.9,1.72,1.77,84,Designer,2
19,Megan Anderson,2023-02-26,09:23,3.73,1.51,1.75,60,Designer,2
19,Megan Anderson,2023-02-27,08:57,4.33,1.77,1.9,91,Designer,1
19,Megan Anderson,2023-02-28,08:35,4.37,1.49,1.6,97,Designer,3
19,Megan Anderson,2023-03-01,08:52,5.52,1.88,1.29,97,Designer,3
19,Megan Anderson,2023-03-02,08:14,1.96,1.53,1.06,77,Designer,2
19,Megan Anderson,2023-03-03,08:47,4.4,1.76,1.09,73,Designer,2
19,Megan Anderson,2023-03-04,09:16,4.15,1.15,0.28,85,Designer,3
19,Megan Anderson,2023-03-05,08:19,2.67,1.52,1.31,95,Designer,2
19,Megan Anderson,2023-03-06,08:26,2.49,1.14,0.43,98,Designer,2
19,Megan Anderson,2023-03-07,08:41,1.7299999999999995,1.57,0.7,96,Designer,1
19,Megan Anderson,2023-03-08,09:16,3.26,1.16,0.55,73,Designer,4
19,Megan Anderson,2023-03-09,08:17,2.1,1.71,0.98,100,Designer,3
19,Megan Anderson,2023-03-10,09:36,2.24,1.71,1.39,96,Designer,4
19,Megan Anderson,2023-03-11,09:04,5.47,1.28,1.14,76,Designer,4
19,Megan Anderson,2023-03-12,09:19,2.62,1.06,0.57,84,Designer,1
19,Megan Anderson,2023-03-13,08:58,2.0699999999999994,1.4,0.53,87,Designer,4
19,Megan Anderson,2023-03-14,09:37,2.74,1.46,0.02,73,Designer,1
19,Megan Anderson,2023-03-15,08:51,5.47,1.04,0.75,68,Designer,2
19,Megan Anderson,2023-03-16,09:54,5.62,1.27,1.14,69,Designer,1
19,Megan Anderson,2023-03-17,08:01,5.57,1.93,0.32,74,Designer,1
19,Megan Anderson,2023-03-18,09:12,5.18,1.72,1.76,76,Designer,2
19,Megan Anderson,2023-03-19,09:45,1.55,1.68,1.48,90,Designer,4
19,Megan Anderson,2023-03-20,09:54,5.72,1.47,0.65,65,Designer,4
19,Megan Anderson,2023-03-21,09:34,1.45,1.41,1.36,91,Designer,3
19,Megan Anderson,2023-03-22,09:48,5.33,1.01,1.93,77,Designer,3
19,Megan Anderson,2023-03-23,09:15,1.9200000000000002,1.71,0.37,73,Designer,1
19,Megan Anderson,2023-03-24,09:16,2.04,1.41,0.55,83,Designer,3
19,Megan Anderson,2023-03-25,09:32,2.85,1.77,0.76,87,Designer,3
19,Megan Anderson,2023-03-26,09:55,3.74,1.96,1.11,60,Designer,3
19,Megan Anderson,2023-03-27,08:32,1.99,1.88,1.5,78,Designer,4
19,Megan Anderson,2023-03-28,09:48,3.68,1.09,0.87,87,Designer,1
19,Megan Anderson,2023-03-29,08:15,4.44,1.46,1.12,62,Designer,1
19,Megan Anderson,2023-03-30,09:19,5.59,1.94,1.96,66,Designer,2
19,Megan Anderson,2023-03-31,09:17,5.84,1.95,0.63,99,Designer,1
20,Steve Parker,2023-01-01,08:09,3.76,1.07,0.07,60,Sales Executive,1
20,Steve Parker,2023-01-02,08:15,3.12,1.82,0.25,69,Sales Executive,3
20,Steve Parker,2023-01-03,09:28,2.13,1.66,0.39,100,Sales Executive,2
20,Steve Parker,2023-01-04,09:54,4.73,1.09,1.98,96,Sales Executive,2
20,Steve Parker,2023-01-05,09:43,4.9,1.46,1.3,75,Sales Executive,2
20,Steve Parker,2023-01-06,09:53,2.31,1.32,0.9,93,Sales Executive,2
20,Steve Parker,2023-01-07,08:56,5.19,1.15,1.5,79,Sales Executive,2
20,Steve Parker,2023-01-08,09:57,2.0200000000000005,1.14,0.84,71,Sales Executive,2
20,Steve Parker,2023-01-09,08:06,5.12,1.94,1.49,98,Sales Executive,1
20,Steve Parker,2023-01-10,08:11,2.11,1.61,1.1,79,Sales Executive,4
20,Steve Parker,2023-01-11,08:40,2.47,1.23,1.9,79,Sales Executive,4
20,Steve Parker,2023-01-12,09:01,1.5099999999999998,1.48,1.01,91,Sales Executive,4
20,Steve Parker,2023-01-13,09:53,4.47,1.8,1.41,84,Sales Executive,4
20,Steve Parker,2023-01-14,09:45,5.97,1.57,1.6,75,Sales Executive,2
20,Steve Parker,2023-01-15,09:45,2.6,1.88,1.7,78,Sales Executive,3
20,Steve Parker,2023-01-16,08:59,1.7799999999999998,1.76,0.46,82,Sales Executive,3
20,Steve Parker,2023-01-17,08:00,4.46,1.58,1.8,97,Sales Executive,4
20,Steve Parker,2023-01-18,08:49,2.5,1.35,0.15,80,Sales Executive,4
20,Steve Parker,2023-01-19,09:10,1.8800000000000001,1.66,0.46,90,Sales Executive,2
20,Steve Parker,2023-01-20,09:28,2.25,1.12,0.9,92,Sales Executive,4
20,Steve Parker,2023-01-21,09:32,5.07,1.84,0.11,64,Sales Executive,1
20,Steve Parker,2023-01-22,08:36,1.94,1.5,0.98,60,Sales Executive,2
20,Steve Parker,2023-01-23,09:36,1.8399999999999999,1.82,0.34,85,Sales Executive,4
20,Steve Parker,2023-01-24,08:40,3.09,1.93,0.3,72,Sales Executive,1
20,Steve Parker,2023-01-25,09:58,2.35,1.38,1.46,70,Sales Executive,2
20,Steve Parker,2023-01-26,08:32,1.35,1.35,1.47,99,Sales Executive,3
20,Steve Parker,2023-01-27,08:32,2.06,1.33,0.61,87,Sales Executive,1
20,Steve Parker,2023-01-28,09:44,1.24,1.78,1.32,64,Sales Executive,4
20,Steve Parker,2023-01-29,09:51,1.15,1.85,1.82,66,Sales Executive,3
20,Steve Parker,2023-01-30,09:30,4.49,1.96,1.04,96,Sales Executive,1
20,Steve Parker,2023-01-31,08:04,5.04,1.8,0.06,68,Sales Executive,3
20,Steve Parker,2023-02-01,09:07,3.08,1.66,0.92,87,Sales Executive,3
20,Steve Parker,2023-02-02,08:20,2.57,1.51,0.41,96,Sales Executive,4
20,Steve Parker,2023-02-03,08:21,2.92,1.15,0.22,64,Sales Executive,1
20,Steve Parker,2023-02-04,09:28,4.49,1.61,1.56,99,Sales Executive,3
20,Steve Parker,2023-02-05,09:30,2.71,1.4,0.2,99,Sales Executive,2
20,Steve Parker,2023-02-06,08:14,2.02,1.74,1.74,70,Sales Executive,1
20,Steve Parker,2023-02-07,08:28,5.5,1.61,1.6,65,Sales Executive,4
20,Steve Parker,2023-02-08,09:42,1.51,1.02,1.75,78,Sales Executive,2
20,Steve Parker,2023-02-09,09:08,3.84,1.04,0.89,80,Sales Executive,2
20,Steve Parker,2023-02-10,09:19,5.16,1.28,0.39,98,Sales Executive,3
20,Steve Parker,2023-02-11,09:12,3.04,1.96,0.24,60,Sales Executive,2
20,Steve Parker,2023-02-12,09:21,1.39,1.45,1.73,93,Sales Executive,3
20,Steve Parker,2023-02-13,09:17,2.6300000000000003,1.28,0.09,74,Sales Executive,3
20,Steve Parker,2023-02-14,08:20,5.84,1.24,0.96,90,Sales Executive,2
20,Steve Parker,2023-02-15,09:36,2.91,1.3,1.05,73,Sales Executive,1
20,Steve Parker,2023-02-16,09:30,5.19,1.45,0.92,83,Sales Executive,4
20,Steve Parker,2023-02-17,08:53,3.34,1.49,1.91,88,Sales Executive,1
20,Steve Parker,2023-02-18,09:24,3.44,1.25,1.7,100,Sales Executive,4
20,Steve Parker,2023-02-19,09:22,1.98,1.63,0.72,99,Sales Executive,1
20,Steve Parker,2023-02-20,08:47,4.24,1.38,0.71,75,Sales Executive,3
20,Steve Parker,2023-02-21,09:45,5.65,2.0,0.18,64,Sales Executive,4
20,Steve Parker,2023-02-22,08:32,5.02,1.74,0.64,90,Sales Executive,2
20,Steve Parker,2023-02-23,08:08,3.47,1.91,0.1,71,Sales Executive,3
20,Steve Parker,2023-02-24,09:25,5.55,1.66,0.63,97,Sales Executive,3
20,Steve Parker,2023-02-25,08:52,5.66,1.18,0.15,77,Sales Executive,3
20,Steve Parker,2023-02-26,09:21,2.46,1.2,0.34,75,Sales Executive,2
20,Steve Parker,2023-02-27,08:39,5.72,1.91,1.92,81,Sales Executive,3
20,Steve Parker,2023-02-28,08:50,1.66,1.68,0.66,71,Sales Executive,4
20,Steve Parker,2023-03-01,08:25,3.09,1.0,0.4,99,Sales Executive,4
20,Steve Parker,2023-03-02,08:32,4.69,1.6,1.46,87,Sales Executive,4
20,Steve Parker,2023-03-03,08:14,3.18,1.46,0.62,78,Sales Executive,1
20,Steve Parker,2023-03-04,08:18,3.34,1.02,0.39,63,Sales Executive,4
20,Steve Parker,2023-03-05,08:28,1.89,1.47,1.53,92,Sales Executive,2
20,Steve Parker,2023-03-06,09:47,4.79,1.05,0.35,80,Sales Executive,1
20,Steve Parker,2023-03-07,08:03,2.91,1.87,1.87,84,Sales Executive,4
20,Steve Parker,2023-03-08,08:39,5.83,1.73,1.36,92,Sales Executive,2
20,Steve Parker,2023-03-09,08:02,1.4699999999999995,1.6,0.93,77,Sales Executive,4
20,Steve Parker,2023-03-10,08:01,1.91,1.43,1.68,97,Sales Executive,3
20,Steve Parker,2023-03-11,09:05,5.77,1.41,0.01,87,Sales Executive,3
20,Steve Parker,2023-03-12,08:16,2.77,1.05,0.36,76,Sales Executive,2
20,Steve Parker,2023-03-13,09:21,3.12,1.06,1.41,62,Sales Executive,2
20,Steve Parker,2023-03-14,08:42,5.26,1.14,0.91,74,Sales Executive,3
20,Steve Parker,2023-03-15,09:25,4.92,1.6,1.27,96,Sales Executive,4
20,Steve Parker,2023-03-16,09:51,2.76,1.79,0.52,76,Sales Executive,4
20,Steve Parker,2023-03-17,08:40,4.0,1.93,1.73,87,Sales Executive,4
20,Steve Parker,2023-03-18,08:16,1.9499999999999997,1.24,0.81,84,Sales Executive,1
20,Steve Parker,2023-03-19,09:51,5.83,1.43,0.13,88,Sales Executive,4
20,Steve Parker,2023-03-20,09:47,3.93,1.35,0.33,63,Sales Executive,4
20,Steve Parker,2023-03-21,08:13,2.38,1.83,1.08,89,Sales Executive,4
20,Steve Parker,2023-03-22,09:53,2.72,1.56,0.55,62,Sales Executive,4
20,Steve Parker,2023-03-23,09:31,3.77,1.99,0.23,87,Sales Executive,4
20,Steve Parker,2023-03-24,09:20,2.32,1.56,0.12,77,Sales Executive,3
20,Steve Parker,2023-03-25,09:02,2.87,1.87,1.19,96,Sales Executive,2
20,Steve Parker,2023-03-26,09:08,1.83,1.13,1.04,82,Sales Executive,1
20,Steve Parker,2023-03-27,08:08,3.32,1.21,1.8,90,Sales Executive,2
20,Steve Parker,2023-03-28,08:44,5.19,1.78,0.78,99,Sales Executive,2
20,Steve Parker,2023-03-29,08:24,4.21,1.87,0.68,88,Sales Executive,2
20,Steve Parker,2023-03-30,09:07,3.75,1.49,0.35,70,Sales Executive,2
20,Steve Parker,2023-03-31,09:40,1.74,1.25,1.04,90,Sales Executive,4
